"","Nutzer","Frage","Zeitpunkt","Antwort","Gewicht","Alter","Geschlecht","Bevölkerungsdichte","Kaufkraft","Berufliche.Stellung","Berufsbildung","Beschäftigungsstatus","Familienstand","Kinder.im.Haushalt","Ost_West","Religion","Bildungsabschluss","Ontic","ontic_bin","CDU/CSU","SPD","Grüne","FDP","AfD","Linke"
"2590","51926e28bcce38863bc80ef923d363fff48254f0","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.527094083467476,"50 - 64","Männer","Hoch","Sehr niedrig","Weiß nicht / keine Angabe","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0
"2591","cf960739f2d6a525cf6396ba8006aeb569a6db6d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",2.40909358567576,"30 - 39","Männer","Sehr hoch","Sehr niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Evangelisch","Mittlere Reife","AfD",0,0,0,0,0,1,0
"2592","cefd8e143e50a6e86f90d9b3e9253dcc6430d34f","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.804201230404317,"65 +","Männer","Mittel","Sehr hoch","Arbeiter","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","SPD",0,0,1,0,0,0,0
"2593","a7a8efad0e03d6b355ade18ac3796ceb804b0fe7","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.598692258775938,"50 - 64","Frauen","Niedrig","Sehr hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0
"2594","14913c879e7eb404eaee706700573be19cd4b982","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.560950675322271,"50 - 64","Männer","Hoch","Sehr hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","AfD",0,0,0,0,0,1,0
"2595","47306882f239650a81cd4eb5ec1ad32025bcd0ad","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.415142928146368,"50 - 64","Frauen","Niedrig","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","AfD",0,0,0,0,0,1,0
"2596","c8a6f92c7376fa65824c2d459ba130c4030ecea9","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.478411022649225,"40 - 49","Männer","Sehr hoch","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Abitur","Grüne",0,0,0,1,0,0,0
"2597","d13197404be422912e61991167b3933e392542a4","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",3.04660633638464,"18 - 29","Frauen","Hoch","Niedrig","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Ledig","Keine Kinder im Haushalt","Osten","Eine andere","Hauptschule / kein Abschluss","AfD",0,0,0,0,0,1,0
"2598","dd3f88fd24ae1617428ba80f2c0deb5a1f1b18e2","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.809119650793725,"65 +","Männer","Niedrig","Niedrig","Selbstständig","Studium oder höher","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","Sonstige",0,0,0,0,0,0,0
"2599","980d91231ed03dba909177a3ae1e369155a60829","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.509260446830968,"50 - 64","Frauen","Hoch","Hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","Linke",0,0,0,0,0,0,1
"2600","a8976282f263729bf3f19a44a57aa801b4f48364","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.254048783176264,"50 - 64","Männer","Sehr hoch","Sehr hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2601","d71bb3ce7bf24042c73f7d73deab88d62be8b1dd","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.509980521348806,"50 - 64","Frauen","Hoch","Sehr hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"2602","70ae5ff5388c0a48acc6a2abb3413bf04d476c43","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.622912703154726,"50 - 64","Frauen","Niedrig","Mittel","Leitender Angestellter","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","Linke",0,0,0,0,0,0,1
"2603","35b344109c49b35d9dbb7e130d701d54b6e9ba65","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.0814650141458,"65 +","Männer","Niedrig","Hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"2604","d6bf8b2ff26c452ffffa496057ac9618778f2f08","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.904850654314667,"65 +","Frauen","Niedrig","Mittel","Nicht berufstätig","Berufsausbildung","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","FDP",0,0,0,0,1,0,0
"2605","799e1e6b34877f66c63f05a26ceb4208f2bfd585","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.54323876263484,"50 - 64","Männer","Niedrig","Sehr hoch","Selbstständig","Studium oder höher","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2606","aba1b3b5c2a544e62a686c11f08574cba1789c7c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.6346329479284,"50 - 64","Frauen","Niedrig","Mittel","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Selbstständige","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Westen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Sonstige",0,0,0,0,0,0,0
"2607","9aa25a5ff5633268c29ba54be76f54bd24a59429","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.34783874257537,"65 +","Männer","Niedrig","Niedrig","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2608","d4eeaa95ba956decdde994977a66c111b5bba3e7","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.791453640476328,"65 +","Männer","Hoch","Sehr hoch","Selbstständig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","SPD",0,0,1,0,0,0,0
"2609","c9093843f8f3f5279b5e5809965429cad87ed795","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.697274334319768,"50 - 64","Männer","Niedrig","Sehr niedrig","Arbeiter","Berufsausbildung","Arbeitnehmer","Geschieden","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"2610","b3294ab814903ac34943e91e9b8c9fbd2a8a2d87","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.00880628326524,"65 +","Frauen","Mittel","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0
"2611","267521e09f361fb4b0b067087d5324cdee9801fb","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.955482661786748,"65 +","Frauen","Hoch","Sehr niedrig","Nicht berufstätig","Studium oder höher","Rentner","Geschieden","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","Nichtwähler",0,0,0,0,0,0,0
"2612","864fd8816f3611c3d2141177bd52ce24e688e063","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.284136563004684,"50 - 64","Frauen","Sehr hoch","Sehr hoch","Selbstständig","Studium oder höher","Selbstständige","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Nichtwähler",0,0,0,0,0,0,0
"2613","172eca3c749662273961daf6102673ed2700fc03","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.06995224461335,"65 +","Männer","Niedrig","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"2614","6c4d83d61daf010e7cce2529dc167914e1a8349c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.0211643208135,"65 +","Männer","Sehr niedrig","Mittel","Selbstständig","Studium oder höher","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","FDP",0,0,0,0,1,0,0
"2615","b50dc2797e16a09f90a533ac3c87669cd808ce28","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.526771541663518,"50 - 64","Frauen","Mittel","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0
"2616","21902d2dec6e818abf63a5bda30f13707e32340b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.932759031550733,"65 +","Männer","Mittel","Hoch","Nicht berufstätig","Weiß nicht / keine Angabe","Rentner","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","SPD",0,0,1,0,0,0,0
"2617","8c792cb3aeb95f6beec020a82018ba8f21d60233","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.08220088886183,"65 +","Frauen","Hoch","Sehr niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","SPD",0,0,1,0,0,0,0
"2618","9e4be53edfc856df0c69d1c335fe1181870c4659","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.224886432615702,"50 - 64","Frauen","Sehr hoch","Hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Linke",0,0,0,0,0,0,1
"2619","4dc4ab420c1509a78280ef7c349db6ff313a84ae","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.65832274044671,"65 +","Frauen","Niedrig","Hoch","Beamter","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"2620","0720c8a0b3088fd0347ad317a827058a6ab466c0","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.778048984401149,"65 +","Männer","Mittel","Hoch","Beamter","Studium oder höher","Rentner","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","FDP",0,0,0,0,1,0,0
"2621","20fcb88ed4472c8af2ba71524f677d7d6ed111e5","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.431341326573849,"50 - 64","Frauen","Hoch","Mittel","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","FDP",1,0,0,0,1,0,0
"2622","3043701711e241adbedbb15392f2929defab3d42","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.55951643831801,"40 - 49","Männer","Mittel","Niedrig","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2623","9bdb678c118efead7eef1ec3d66e551ed926de6c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.35007948860537,"50 - 64","Frauen","Hoch","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","FDP",0,0,0,0,1,0,0
"2624","1ff0f781248f3cc63b213c764a699b2f1fef8200","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.560950675322271,"50 - 64","Männer","Hoch","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","AfD",0,0,0,0,0,1,0
"2625","a66ba477d1f3071da4c8439a518bd3a487130f9c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.21195660798784,"65 +","Frauen","Sehr niedrig","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU-.-FDP",1,1,0,0,1,0,0
"2626","4b5f33fdc339077325b140261286727ce88a2d3b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.83769887730479,"65 +","Frauen","Hoch","Sehr hoch","Leitender Angestellter","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2627","7f14c1e2ddad0b135719a4169973210fe3ac9bb2","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.43596490662928,"40 - 49","Männer","Mittel","Hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2628","16599ede8968db771ad9160e02266a75eede8131","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.426843320516771,"50 - 64","Frauen","Hoch","Hoch","Selbstständig","Berufsausbildung","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","Sonstige",0,0,0,0,0,0,0
"2629","92628ffbc060df4d12768638301accd9e100d381","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.746377295219366,"65 +","Männer","Sehr niedrig","Niedrig","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","Sonstige",0,0,0,0,0,0,0
"2630","885ec5f69e38a9cf53af94436c0c9e26e72a643d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",4.14552757747557,"30 - 39","Frauen","Mittel","Niedrig","Selbstständig","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2631","a153148c94188c1c5af3db80eb03df222ec3450a","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.822423968567139,"65 +","Frauen","Sehr hoch","Mittel","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","CDU/CSU",0,1,0,0,0,0,0
"2632","e603f462a885a483c13044b8311ffbd8fd8d33d3","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.321510355433367,"50 - 64","Männer","Hoch","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Ledig","Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","Grüne",0,0,0,1,0,0,0
"2633","b2a809d2fe24a23a2521d0870a0a7be7d14cbce2","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.27872228089862,"30 - 39","Männer","Sehr hoch","Sehr niedrig","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","FDP",0,0,0,0,1,0,0
"2634","f8d7aaf2d1426f29eb0f2869a8e96f8994059721","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.735919523150749,"50 - 64","Männer","Sehr niedrig","Niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Eine andere","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"2635","ba3b4560f7d70d08b8db45000bae6094bcd4ec5a","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.573057181042203,"50 - 64","Frauen","Sehr niedrig","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","AfD",0,0,0,0,0,1,0
"2636","48f633a550e802c9c154327baab361d92979d2b7","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.842942923668997,"65 +","Frauen","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"2637","20f93f0414102da20762917ab1b358567fcdcb74","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.41901047942957,"65 +","Männer","Sehr niedrig","Mittel","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2638","f50375fca946fc220af2a6fdb421a851aa857b93","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.24521865002724,"65 +","Frauen","Mittel","Sehr hoch","Nicht berufstätig","Ohne Abschluss","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Hauptschule / kein Abschluss","CDU/CSU",0,1,0,0,0,0,0
"2639","e1d1673f42d3a214728d2a5cf2de1d1c8de3cd69","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.70166784072766,"50 - 64","Männer","Niedrig","Hoch","Arbeiter","Berufsausbildung","Arbeitnehmer","Geschieden","Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0
"2640","1bd630fa39c1fea124ad7b38c38dae2832ba7b34","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.319725090369053,"50 - 64","Männer","Sehr hoch","Niedrig","Selbstständig","Studium oder höher","Selbstständige","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2641","d9f54b52fd2d5101b56621403ec4b1f0eb901f13","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.372125292483559,"65 +","Männer","Sehr hoch","Mittel","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Evangelisch","Abitur","GRÜNE-.-LINKE",1,0,0,1,0,0,1
"2642","23481815ab48035bf95c6122c1ce3f707513411a","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.302733224778633,"50 - 64","Männer","Sehr hoch","Hoch","Selbstständig","Studium oder höher","Selbstständige","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"2643","3f7670bb7c9813a3d0970ce6ed74fda5f671145f","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.362612024961427,"50 - 64","Frauen","Sehr hoch","Sehr niedrig","Selbstständig","Studium oder höher","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"2644","063dd3e0c2cbd15b2c9e2f9ebe66917f5ab82407","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.29301155985138,"30 - 39","Männer","Sehr hoch","Sehr niedrig","Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"2645","0571607efc583ea7caae37dc35a04c9dde19f45b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.919625788012901,"50 - 64","Frauen","Niedrig","Niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Geschieden","Kinder im Haushalt","Osten","Evangelisch","Abitur","SPD",0,0,1,0,0,0,0
"2646","4c21c7736d6dd9503e5b23899683abbea9752390","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",2.36051452800606,"30 - 39","Frauen","Niedrig","Hoch","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","FDP",0,0,0,0,1,0,0
"2647","e64b520e7aa69e17df084168d62d7cc0b8f6cff3","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.328613561395038,"65 +","Männer","Niedrig","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD-.-LINKE",1,0,1,0,0,0,1
"2648","1fce5db7a8dd4c4cbe98fc22ec6d4faf009dddab","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.06162552725361,"40 - 49","Männer","Hoch","Sehr hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","Grüne",0,0,0,1,0,0,0
"2649","9a0aca71e1206c889c9eeb35b6840bc675b6c9f4","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.399539926288594,"50 - 64","Männer","Hoch","Sehr hoch","Weiß nicht / keine Angabe","Berufsausbildung","Selbstständige","Geschieden","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"2650","ce18163ae995398e87f3c70be5008b739c8b499a","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",0.473298486910716,"50 - 64","Männer","Mittel","Sehr hoch","Angestellter","Weiß nicht / keine Angabe","Arbeitnehmer","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2651","c2598d18bba4e96e9557dcb8dc06e0dea35e7d32","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",3.46839116071171,"40 - 49","Frauen","Niedrig","Sehr niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Evangelisch","Abitur","SPD",0,0,1,0,0,0,0
"2652","3339aa4e2226147143ef29c597bd54a42888842d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-08-22","Bin schon fest entschieden",1.04344339730666,"65 +","Männer","Sehr niedrig","Niedrig","Selbstständig","Studium oder höher","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","FDP",0,0,0,0,1,0,0
